,Income,MonthlyCharge
1453,106608.35,147.473844
1454,61773.61,139.934918
1455,53853.79,242.628057
1456,27235.84,127.473844
1458,33945.2,134.950905
1459,13724.61,127.481989
1460,26759.06,142.452604
1461,17255.25,159.979358
1463,34035.83,129.948316
1464,14048.99,207.609354
1465,8721.22,184.985293
1467,19696.86,222.649979
1469,19254.52,152.466002
1470,38294.87,227.475448
1471,46946.24,154.961766
1473,26473.71,192.48852
1474,21808.87,222.628057
1475,89037.69,222.649979
1479,42197.88,200.132293
1480,14953.78,200.132293
1481,8888.06,217.483972
1482,21816.78,129.962093
1484,49393.59,164.967019
1485,21812.08,182.45383
1486,70607.91,230.105118
1487,55322.08,124.97808
1488,16307.08,182.443347
1489,48413.98,149.937833
1491,149502.87,162.460772
1492,30040.32,139.983006
1494,69154.47,167.484705
1495,77152.84,144.960655
1497,11290.67,187.46728
1498,24897.26,232.641455
1499,9966.89,214.966286
1500,42991.1,204.963371
1501,39432.05,169.992756
1502,25576.73,245.131966
1503,48623.32,114.972827
1504,19887.32,160.00128
1505,30342.56,112.455141
1507,44165.21,92.455141
1508,33735.54,144.960655
1509,46078.58,152.462354
1512,34412.53,149.992756
1513,72563.64,240.114868
1514,93561.74,182.446995
1515,5902.12,232.62403
1517,21394.21,132.466002
1518,9336.88,229.993134
1519,15694.8,147.460067
1520,5984.94,117.439154
1521,37911.51,114.972827
1522,52766.63,162.467607
1524,41397.45,192.470522
1525,18426.49,112.455141
1526,47034.88,149.944668
1527,33691.63,172.457857
1528,39683.73,192.440432
1529,121849.0,240.114868
1530,10457.26,204.979684
1531,8515.02,214.952509
1532,7524.77,200.132293
1534,28776.49,174.976769
1535,42065.56,192.470522
1536,23624.95,210.105118
1537,29803.77,119.95684
1538,33394.07,197.48762
1539,27294.82,112.455141
1540,16232.47,184.985293
1541,11087.89,227.475448
1542,22173.37,160.00128
1543,28822.56,137.469817
1544,20827.61,230.105118
1547,17236.27,194.958118
1548,51266.47,207.609354
1549,7086.19,179.965581
1550,10192.86,214.966286
1551,24260.11,147.456419
1552,26169.39,139.95684
1553,36637.4,192.440432
1554,59689.49,137.469817
1555,28528.32,240.114868
1557,14075.36,162.482694
1558,57821.02,139.95684
1560,65095.99,157.469817
1561,87367.88,257.651257
1563,26404.76,152.455519
1564,73656.97,162.460772
1565,36461.2,149.944668
1566,49518.71,127.478341
1569,16073.46,157.483594
1570,21317.81,137.439154
1571,14007.48,172.44408
1572,52634.87,182.460772
1573,18384.77,112.455141
1575,47737.22,162.460772
1577,38529.53,252.637807
1582,57380.34,162.45383
1583,80269.13,174.988208
1584,13862.09,169.944668
1585,23946.97,217.470195
1588,55160.57,172.462354
1590,37639.9,112.455141
1591,34871.44,127.442069
1592,8543.01,194.988208
1593,80127.15,152.466002
1594,30976.34,182.465269
1595,45412.84,172.457857
1597,9041.08,194.976769
1598,46714.82,117.468591
1599,9703.25,144.960655
1600,21409.33,137.469817
1601,34722.76,182.460772
1602,24686.12,197.472533
1603,4813.52,157.469817
1605,15660.93,179.965581
1606,47169.83,222.628057
1607,73601.3,149.99153
1608,15728.61,139.965008
1609,20802.1,262.610632
1610,18570.48,172.456745
1612,65891.79,245.128318
1613,59532.0,212.622804
1614,30756.94,184.978458
1615,63134.48,137.439154
1616,18470.04,202.443347
1617,23711.3,255.119794
1618,16425.42,152.510442
1619,25044.85,242.628057
1620,46120.62,220.132293
1622,14970.89,149.974105
1623,24059.17,230.105118
1626,118120.16,197.470195
1628,20881.22,172.462354
1630,26268.58,167.484705
1631,21000.61,184.971516
1632,45664.79,172.455519
1633,79393.63,202.649979
1634,116572.8,149.948316
1636,78177.94,184.963371
1637,79775.67,127.460067
1638,100437.39,137.439154
1639,9267.97,232.637807
1640,47502.66,202.636202
1641,94903.08,157.469817
1642,83382.41,182.460772
1643,11464.33,215.159141
1644,52050.69,275.133571
1646,30106.96,204.963371
1647,61967.75,214.952509
1648,18571.0,204.963371
1649,51397.01,220.114868
1650,117333.44,169.992756
1652,30088.13,192.440432
1654,82080.92,200.132293
1655,102905.68,124.97808
1656,16337.64,184.961033
1658,106581.92,162.471255
1659,35504.27,114.950905
1661,15045.78,230.105118
1662,78085.72,127.473844
1663,44287.84,194.958118
1664,44057.85,242.628057
1665,25048.77,242.61428
1666,56537.88,127.442069
1671,20283.95,117.468591
1673,47658.67,194.988208
1674,49750.1,147.442069
1675,31203.12,275.133571
1676,33458.05,162.468917
1677,20719.7,162.497044
1678,39225.15,179.965581
1679,32659.08,182.446995
1680,13870.96,245.145743
1682,49065.88,245.128318
1683,18081.88,277.651257
1684,45101.92,142.500692
1685,30450.19,152.457857
1686,54750.08,267.664655
1687,24095.07,227.475448
1688,53817.02,147.442069
1689,20733.74,149.944668
1690,36790.23,220.132293
1691,35949.37,139.983006
1693,12802.32,140.00128
1694,20555.47,144.960655
1695,60956.22,149.959755
1696,27149.34,194.976769
1697,19533.5,164.985293
1698,102080.72,152.510442
1699,30434.99,127.495766
1700,10852.14,172.470522
1701,52352.24,194.974431
1702,57874.62,124.97808
1703,54587.66,242.610632
1704,14053.15,199.990219
1705,51419.56,184.967019
1706,20917.65,147.442069
1707,48597.98,255.141716
1708,34497.95,159.947583
1709,19080.13,210.105118
1710,21210.4,164.971516
1712,38028.33,152.466002
1713,29940.45,169.944668
1715,84597.17,182.460772
1716,29579.69,202.443347
1717,69222.79,232.62403
1719,29759.61,154.975543
1720,73746.35,182.460772
1721,54109.79,204.963371
1724,46973.08,154.975543
1725,165151.02,127.442069
1726,5875.01,142.452604
1727,84805.71,149.962093
1728,14289.15,194.958118
1729,2488.36,154.991856
1731,15537.16,245.128318
1732,40743.83,182.45383
1733,63963.83,144.960655
1735,43551.35,172.470522
1736,48376.42,255.119794
1737,57730.91,92.455141
1739,51510.02,235.159141
1740,7833.53,252.637807
1741,29709.19,152.455519
1742,37041.5,162.460772
1743,11638.79,92.455141
1744,8523.51,159.965008
1745,108059.11,204.963371
1749,37670.96,202.636202
1751,21786.91,290.160419
1752,52189.94,164.978458
1753,44610.48,194.969934
1754,53591.84,242.610632
1755,43976.9,124.964303
1758,25777.88,232.641455
1759,59418.66,154.991856
1760,38306.27,194.966286
1761,34393.76,232.622804
1763,3050.98,162.452604
1764,6284.19,92.455141
1765,53247.58,184.961033
1766,25019.9,172.462354
1767,16301.48,112.455141
1768,12134.83,149.99153
1769,32396.94,162.468917
1770,88000.08,127.473844
1772,7655.2,240.114868
1774,49545.55,184.967019
1775,77423.32,242.632554
1776,27690.11,232.62403
1778,21739.61,255.133571
1779,32951.46,202.649979
1780,19832.1,287.642733
1781,8979.6,144.960655
1782,47618.81,129.977753
1784,74023.61,152.479779
1787,12146.64,124.964303
1788,3730.38,247.664655
1789,56143.59,159.951231
1791,12908.78,247.664655
1792,18189.38,207.475448
1793,61039.69,230.105118
1794,60671.21,177.48762
1795,21393.98,154.961766
1796,31369.76,235.137219
1797,37741.16,92.455141
1798,27353.22,162.45383
1799,20872.03,207.609354
1800,87308.01,182.497044
1801,37198.61,242.610632
1802,28837.52,107.481989
1804,53420.34,147.478341
1805,26175.68,152.47417
1806,84232.11,179.965581
1807,23660.7,220.132293
1808,45404.63,204.979684
1811,21087.24,179.947583
1814,47285.08,152.510442
1815,45429.68,157.483594
1816,12234.89,134.950905
1818,11523.97,137.483594
1819,19534.42,184.978458
1820,82629.53,169.974105
1822,81413.71,124.964303
1823,69506.73,114.972827
1824,15944.32,129.948316
1825,38328.57,204.961033
1827,37667.37,262.610632
1828,89752.5,262.610632
1829,24958.97,220.132293
1830,51848.11,242.628057
1831,32443.11,192.440432
1832,76175.36,192.456745
1833,24946.75,159.965008
1834,86039.43,92.455141
1835,18620.79,149.974105
1836,19224.29,222.649979
1837,22433.84,265.128318
1838,27130.52,194.974431
1839,39874.59,139.95684
1842,13969.34,92.455141
1843,4109.01,120.004928
1844,93637.19,112.455141
1846,45245.92,162.452604
1847,36034.73,147.442069
1848,11667.32,204.963371
1849,25598.66,157.483594
1850,96624.28,190.12704
1851,36705.32,204.979684
1852,68430.88,159.983006
1854,20768.72,204.949594
1855,14032.23,112.455141
1856,30110.14,144.960655
1857,46272.07,220.132293
1858,39933.38,92.455141
1860,25447.24,137.469817
1861,72841.97,127.481989
1862,1441.97,127.478341
1865,15395.09,137.439154
1866,14379.3,114.972827
1867,57776.5,149.977753
1868,57622.01,190.12704
1869,19430.58,174.961766
1872,13805.45,174.958118
1873,1753.08,252.62403
1874,55200.2,157.483594
1876,9582.53,275.119794
1879,67228.71,212.641455
1880,18651.96,204.963371
1881,97463.9,169.992756
1882,14638.17,172.470522
1883,24371.34,162.482694
1884,46974.79,124.97808
1885,49939.39,207.49737
1886,10584.2,179.947583
1887,46984.61,139.95684
1888,48971.18,182.483267
1889,7723.17,235.137219
1890,72997.73,200.132293
1891,55593.6,162.497044
1893,10887.66,172.457857
1894,147436.94,149.944668
1895,77658.11,162.460772
1897,61901.7,194.976769
1898,54246.36,152.457857
1901,21062.25,94.972827
1904,37455.48,127.442069
1906,19982.5,149.99153
1909,18038.36,144.960655
1910,33297.61,197.494455
1911,80430.99,182.467607
1912,15423.53,140.004928
1914,23107.22,245.145743
1915,65329.46,232.622804
1916,12650.67,172.462354
1918,53320.93,162.467607
1919,116888.77,172.470522
1920,22840.68,164.971516
1921,29742.47,159.965581
1922,22139.13,232.637807
1923,26760.18,172.510442
1924,23613.85,159.965008
1925,38691.84,172.47417
1927,8539.27,174.988208
1929,68237.79,124.960655
1930,23101.13,265.128318
1931,49323.19,169.944668
1932,32459.53,182.467607
1933,43765.92,137.487242
1934,91605.19,202.649979
1935,34978.09,225.145743
1936,115594.58,255.119794
1937,137589.2,159.983006
1938,10349.38,184.963371
1939,9324.27,159.965008
1940,23026.89,265.146969
1941,13719.94,152.462354
1942,47635.23,142.500692
1943,49270.7,204.961033
1944,8982.13,164.988941
1946,8507.14,124.97808
1947,21084.49,127.473844
1948,99199.26,137.487242
1949,32720.43,202.649979
1951,29966.23,187.609354
1952,96126.76,137.487242
1956,72927.6,172.457857
1957,12895.65,277.63748
1958,29653.48,187.609354
1959,84185.38,159.951231
1961,45577.26,229.993134
1962,19992.77,162.460772
1963,38137.48,139.983006
1964,17762.55,92.455141
1965,18493.34,222.628057
1966,43296.9,247.664655
1967,17172.32,162.45383
1968,27687.94,207.609354
1969,29613.46,172.470522
1972,24805.02,240.114868
1973,31324.12,164.978458
1974,45562.92,184.978458
1975,35226.26,204.979684
1977,9202.1,164.971516
1978,27720.0,129.977753
1980,83416.9,184.963371
1981,67448.07,152.479779
1982,17105.07,179.947583
1983,48915.51,162.465269
1984,32992.62,119.95684
1985,45631.91,169.937833
1986,26049.03,174.975543
1987,9545.58,192.440432
1988,24717.71,147.460067
1990,33318.12,255.155493
1991,56817.96,182.446995
1992,15762.57,182.467607
1994,3666.35,199.990219
1996,20680.56,174.958118
1997,64242.12,275.133571
1998,13655.62,217.472533
2001,17386.0,204.961
2002,8809.37,139.9568
2003,29856.65,129.9915
2004,84914.28,242.6326
2005,19789.59,144.9607
2006,19091.73,275.1336
2007,30898.32,235.1372
2008,60536.56,177.4945
2009,65062.28,139.965
2010,10305.73,162.4608
2012,23978.67,172.4579
2013,68557.22,169.9378
2014,16367.17,184.9634
2015,10315.72,172.4885
2016,40783.52,245.1457
2017,19920.22,230.1051
2018,80176.6,252.624
2019,8803.4,192.4567
2020,76063.08,117.4392
2021,50159.71,172.4404
2022,29467.49,162.4608
2024,44485.5,104.9781
2025,40939.24,232.6378
2026,61142.96,137.4836
2027,72734.86,167.4847
2028,74948.35,275.1336
2029,45693.25,132.4798
2030,25686.47,169.9447
2031,3640.46,104.9643
2032,68631.52,114.9728
2033,55306.54,159.965
2034,32058.65,149.9378
2036,10533.21,149.9447
2039,29149.35,172.4579
2040,20185.24,159.9349
2041,43121.53,144.9607
2042,53952.59,277.6513
2043,37794.12,159.9656
2044,101907.8,242.6143
2045,24218.05,160.0013
2046,32075.69,174.9755
2047,12429.48,152.4742
2048,39939.55,117.4392
2049,34531.07,230.1051
2050,14646.58,172.4567
2051,630.24,152.4798
2052,48476.58,242.6106
2054,9829.71,192.4404
2056,99291.94,127.4601
2059,14987.31,232.624
2060,54531.53,222.6281
2061,22067.94,214.9663
2062,10440.87,127.4421
2064,8626.93,172.4624
2065,41169.69,257.6513
2066,51251.22,169.9447
2067,53267.14,172.4579
2068,47320.46,172.4624
2069,67172.04,142.4526
2071,26385.01,124.9781
2072,30575.77,169.9378
2073,127881.0,149.9598
2074,52199.89,117.4872
2075,44236.12,184.9853
2077,16944.5,252.624
2079,116572.3,220.1323
2080,10516.36,194.9663
2081,41867.94,137.4392
2083,86877.95,162.4827
2084,45268.54,129.9778
2085,60555.18,149.9447
2086,21951.91,194.9744
2087,15468.51,152.5104
2088,10120.05,240.1149
2089,2715.32,147.4564
2090,100861.7,192.4705
2091,27938.89,104.9781
2092,41676.3,192.4404
2094,29246.74,152.4624
2095,61915.61,230.1051
2096,115414.9,172.4705
2097,38228.16,232.6378
2098,17492.71,217.484
2099,19410.35,164.9785
2100,4425.26,172.5104
2103,65731.64,127.4421
2104,13929.56,240.1149
2105,41181.43,202.4433
2106,30997.05,107.4958
2109,38302.75,142.4526
2110,34604.65,232.6378
2111,23646.52,172.4441
2112,101807.8,242.6143
2116,6740.05,252.6378
2118,9790.18,174.9768
2119,40978.57,242.6326
2120,83234.64,182.4538
2121,29681.02,104.9643
2122,66031.23,210.127
2123,146782.3,92.45514
2124,31486.98,134.9509
2125,21482.85,172.4441
2126,42345.0,237.6549
2127,40134.85,207.4673
2128,54713.59,159.965
2129,68269.35,192.4404
2130,22823.11,277.6375
2131,61362.22,149.9447
2132,36887.34,220.1323
2133,50354.57,149.9378
2135,67252.64,277.6375
2136,35925.24,242.6326
2137,25895.26,139.9568
2138,31637.52,255.1372
2140,18708.42,184.9496
2141,68822.79,107.4958
2143,50160.82,127.4958
2144,22622.48,235.1591
2145,53358.81,202.6362
2146,30303.35,225.1457
2147,27135.0,92.45514
2148,21345.51,149.9378
2149,22626.3,132.466
2150,36532.31,212.6228
2151,42912.49,124.9781
2152,4855.88,124.9607
2153,30543.93,144.9607
2154,19284.89,222.65
2156,32849.77,160.0013
2157,4795.94,235.1591
2158,44034.11,240.1149
2159,55836.3,184.9496
2160,7321.37,222.6326
2161,70673.64,117.4686
2162,62998.7,159.9349
2163,60751.35,262.6106
2164,26284.13,210.127
2166,23691.5,247.6647
2167,17274.61,197.4725
2168,52089.36,194.9882
2169,44186.7,162.447
2172,4033.46,197.484
2176,27386.37,202.65
2178,47079.18,207.6094
2179,38310.04,137.4392
2180,35022.32,124.9781
2182,72603.49,134.9509
2183,1179.53,202.4433
2184,78989.36,159.9349
2185,36649.03,184.961
2186,65762.88,194.9525
2187,42200.98,174.9581
2188,3456.77,222.6326
2189,9011.25,184.9853
2190,104548.7,117.4872
2191,36224.99,107.482
2192,52409.75,159.9476
2193,42530.46,212.6415
2194,25761.05,162.4538
2195,61145.59,167.4564
2196,91825.37,137.4836
2198,18445.73,245.1457
2199,30801.14,114.9509
2200,45814.19,124.9607
2201,49276.44,172.4742
2202,98189.95,245.147
2203,24364.42,137.4836
2204,18199.63,200.1185
2205,38683.31,194.9744
2206,18593.16,134.9509
2208,16752.3,265.1283
2209,11359.36,104.9643
2210,75769.12,112.4551
2211,51427.43,195.0062
2214,44522.71,92.45514
2215,13622.45,214.9525
2216,26894.86,232.6378
2218,4032.31,182.4676
2219,32731.53,225.1457
2220,33578.92,149.9778
2221,58563.96,144.9607
2222,60432.79,117.4872
2223,9774.33,162.4676
2224,60537.01,182.4433
2225,72382.94,147.4564
2226,24324.5,172.4567
2227,37615.69,242.6326
2229,11247.19,129.9621
2230,8233.96,187.6094
2231,48228.96,242.6281
2232,16662.12,172.4404
2234,34422.88,184.9634
2235,25712.78,220.1185
2236,70459.21,235.1372
2237,33109.91,127.482
2238,18086.0,159.983
2240,1476.14,192.4404
2241,52085.92,169.9378
2242,24165.59,210.127
2243,21391.97,207.4754
2244,52417.3,127.4738
2245,44650.63,174.9882
2248,45161.45,190.127
2249,6975.47,149.9741
2250,49799.5,182.497
2251,18868.46,192.4705
2252,80750.15,182.4433
2253,5846.29,139.9349
2254,18527.27,179.9476
2255,15635.66,127.4421
2257,33976.92,255.1555
2259,11520.48,169.9447
2260,16359.9,137.4392
2262,41037.45,207.6094
2263,32479.8,182.4676
2265,11075.25,262.6106
2266,17947.55,235.1591
2267,20698.04,277.6513
2268,3109.66,245.1283
2269,16592.25,142.4827
2271,81110.33,139.965
2272,14493.59,235.1372
2273,50836.65,240.1149
2274,79369.7,152.4579
2275,2995.33,270.1604
2277,12076.88,92.45514
2278,81564.77,159.965
2279,28965.25,167.4564
2280,44819.67,219.9902
2281,29906.71,242.6326
2282,14406.17,157.4698
2283,46986.55,149.9778
2284,20029.65,172.4624
2285,64074.31,255.1372
2287,66758.56,164.967
2288,91903.25,104.9781
2289,41398.21,152.4579
2290,53245.7,194.9581
2291,7011.67,162.4526
2292,19387.14,160.0013
2294,113438.3,159.9794
2295,34247.55,210.1051
2296,34411.96,174.9581
2297,28861.44,245.132
2298,31221.21,265.147
2300,7514.44,172.4555
2301,22570.85,245.147
2302,1980.3,202.4433
2303,50428.1,225.1457
2304,34994.57,194.9768
2306,55474.66,117.4872
2307,20821.39,119.9568
2308,2991.27,245.147
2309,22935.07,179.9476
2312,11926.59,257.6375
2313,46256.13,154.9919
2314,56003.0,207.4811
2315,6754.78,134.9509
2316,38691.98,124.9607
2317,14924.39,167.4847
2320,34628.88,159.965
2322,111971.9,149.9483
2323,34515.01,257.6375
2324,9352.62,104.9643
2326,26064.31,255.1198
2329,37475.72,129.9915
2330,23302.39,127.4738
2331,23511.45,204.961
2332,59560.13,245.147
2333,25996.36,149.9928
2334,13814.44,154.9919
2335,39681.63,194.9768
2336,47185.23,217.484
2339,137119.7,162.4713
2340,37749.42,159.9349
2342,17758.1,220.1323
2344,5365.64,172.4579
2345,10986.24,195.0062
2346,4280.65,162.4526
2347,10684.8,152.4555
2348,40410.46,139.9349
2349,47987.84,182.447
2350,59885.19,184.9797
2351,60271.58,197.4725
2352,143972.7,265.147
2353,81586.06,159.9476
2354,34844.99,157.4698
2355,143217.5,139.965
2357,15053.56,144.9607
2358,116086.2,172.4441
2360,134691.3,169.9378
2361,15715.88,220.1185
2362,34688.33,127.482
2363,29367.86,164.9647
2366,38009.71,174.9699
2367,27403.44,235.1591
2368,11720.58,222.65
2369,49271.35,220.1149
2370,64284.53,137.4698
2371,46676.42,242.6143
2372,9532.02,192.4885
2373,14428.38,172.4705
2374,90075.68,142.4713
2375,38069.49,149.9483
2377,43839.96,220.1149
2378,38886.05,104.9643
2379,26524.78,179.9794
2381,31935.51,129.9598
2382,47060.9,137.4392
2384,7079.02,139.9349
2385,38883.92,172.4567
2386,23066.29,114.9728
2387,30013.52,204.9634
2388,37869.23,107.482
2389,57329.53,172.4742
2390,8408.2,179.9656
2391,56488.39,255.1417
2392,30806.08,114.9509
2393,12245.9,225.1457
2394,77894.5,162.497
2395,65472.96,210.1051
2397,5523.04,174.9755
2398,6377.91,200.1323
2399,31299.73,157.4836
2400,25584.35,210.127
